MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20.0,2.0,66.4251012145749,12155.0,1.0,2.0,3.0,4.0,0.0,11.0,4.0,0.0,0.0,2.0,6.0,3.0,1970.0,1970.0,1.0,0.0,7.0,8.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1237.0,5.0,0.0,420.0,1657.0,0.0,2.0,1.0,3.0,1657.0,0.0,0.0,1657.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,7.0,5.0,1.0,1.0,1970.0,2.0,2.0,484.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,3.0,2007.0,5.0,2.0,218729.5
60.0,2.0,65.0,8158.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,5.0,7.0,5.0,2003.0,2003.0,1.0,0.0,9.0,11.0,1.0,252.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,550.0,5.0,0.0,334.0,884.0,0.0,0.0,1.0,3.0,884.0,884.0,0.0,1768.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,5.0,0.0,1.0,2003.0,1.0,2.0,543.0,4.0,4.0,2.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,5.0,2.0,219941.22
20.0,2.0,78.0,10335.0,1.0,0.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,7.0,5.0,1999.0,1999.0,1.0,0.0,9.0,11.0,1.0,183.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,679.0,5.0,0.0,811.0,1490.0,0.0,0.0,1.0,3.0,1501.0,0.0,0.0,1501.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,5.0,0.0,1.0,1999.0,1.0,2.0,577.0,4.0,4.0,2.0,144.0,29.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,5.0,2.0,275200.6
20.0,2.0,61.0,10226.0,1.0,0.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,8.0,5.0,2008.0,2008.0,1.0,0.0,9.0,11.0,3.0,270.0,2.0,3.0,2.0,0.0,2.0,1.0,5.0,0.0,5.0,0.0,1622.0,1622.0,0.0,0.0,1.0,3.0,1630.0,0.0,0.0,1630.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,8.0,5.0,1.0,1.0,2008.0,1.0,3.0,860.0,4.0,4.0,2.0,172.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,5.0,2.0,134630.84
20.0,2.0,65.0,8775.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,5.0,5.0,1994.0,1994.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,495.0,5.0,0.0,495.0,990.0,0.0,2.0,1.0,3.0,990.0,0.0,0.0,990.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,5.0,0.0,1.0,1996.0,2.0,1.0,299.0,4.0,4.0,2.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,5.0,2.0,199904.6
60.0,2.0,76.0,9120.0,1.0,3.0,3.0,4.0,0.0,13.0,2.0,0.0,0.0,5.0,6.0,6.0,1974.0,1974.0,3.0,0.0,5.0,5.0,1.0,270.0,2.0,3.0,1.0,3.0,2.0,3.0,0.0,442.0,5.0,0.0,459.0,901.0,0.0,3.0,1.0,3.0,943.0,933.0,0.0,1876.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,8.0,5.0,1.0,1.0,1974.0,1.0,2.0,540.0,2.0,4.0,2.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,5.0,2.0,360459.07
20.0,2.0,72.0,11846.0,1.0,0.0,1.0,4.0,0.0,15.0,2.0,0.0,0.0,2.0,9.0,5.0,2003.0,2004.0,3.0,0.0,9.0,11.0,1.0,562.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,1567.0,5.0,0.0,225.0,1792.0,0.0,0.0,1.0,3.0,1792.0,0.0,0.0,1792.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,5.0,1.0,1.0,2003.0,0.0,3.0,874.0,4.0,4.0,2.0,206.0,49.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,5.0,2.0,241906.96
20.0,2.0,85.0,11049.0,1.0,3.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,8.0,5.0,2007.0,2007.0,1.0,0.0,9.0,11.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,1234.0,1234.0,0.0,0.0,1.0,3.0,1234.0,0.0,0.0,1234.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,0.0,1.0,2007.0,1.0,2.0,484.0,4.0,4.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,5.0,2.0,111753.04
50.0,0.0,60.0,7500.0,1.0,3.0,3.0,4.0,0.0,8.0,2.0,0.0,0.0,0.0,4.0,4.0,1920.0,1950.0,1.0,0.0,6.0,7.0,2.0,0.0,3.0,2.0,1.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,698.0,698.0,0.0,3.0,1.0,0.0,698.0,430.0,0.0,1128.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,5.0,0.0,5.0,1980.0,1.0,2.0,528.0,4.0,4.0,2.0,30.0,0.0,164.0,0.0,0.0,0.0,0.0,4.0,2010.0,0.0,0.0,358444.91
20.0,2.0,85.0,14601.0,1.0,3.0,3.0,4.0,0.0,22.0,2.0,0.0,0.0,2.0,9.0,5.0,2006.0,2006.0,3.0,0.0,9.0,11.0,1.0,584.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,1260.0,5.0,0.0,578.0,1838.0,0.0,0.0,1.0,3.0,1838.0,0.0,0.0,1838.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,8.0,5.0,1.0,1.0,2006.0,0.0,3.0,765.0,4.0,4.0,2.0,270.0,68.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,5.0,2.0,184522.07
60.0,2.0,68.0,8846.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,5.0,6.0,5.0,2005.0,2006.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,750.0,750.0,0.0,0.0,1.0,3.0,750.0,750.0,0.0,1500.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,5.0,0.0,1.0,2005.0,1.0,2.0,564.0,4.0,4.0,2.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,4.0,3.0,119108.0
50.0,2.0,60.0,9060.0,1.0,3.0,3.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,6.0,5.0,1939.0,1950.0,1.0,0.0,11.0,13.0,2.0,0.0,3.0,3.0,0.0,3.0,2.0,2.0,4.0,204.0,5.0,0.0,356.0,560.0,0.0,3.0,1.0,3.0,698.0,560.0,0.0,1258.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,5.0,0.0,5.0,1939.0,2.0,1.0,280.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,5.0,2.0,158239.1
80.0,2.0,66.4251012145749,11333.0,1.0,0.0,3.0,0.0,0.0,10.0,2.0,0.0,0.0,7.0,6.0,5.0,1976.0,1976.0,1.0,0.0,5.0,5.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,539.0,5.0,0.0,490.0,1029.0,0.0,3.0,1.0,3.0,1062.0,0.0,0.0,1062.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,5.0,2.0,1.0,1976.0,1.0,2.0,539.0,4.0,4.0,2.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,5.0,2.0,103348.27
30.0,2.0,60.0,5400.0,1.0,3.0,3.0,0.0,0.0,16.0,2.0,0.0,0.0,2.0,5.0,6.0,1920.0,1950.0,1.0,0.0,10.0,12.0,2.0,0.0,3.0,3.0,0.0,1.0,2.0,3.0,5.0,0.0,5.0,0.0,691.0,691.0,0.0,0.0,1.0,0.0,691.0,0.0,0.0,691.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,5.0,0.0,5.0,1920.0,2.0,1.0,216.0,1.0,4.0,0.0,0.0,20.0,94.0,0.0,0.0,0.0,0.0,1.0,2007.0,5.0,0.0,133816.18
20.0,2.0,65.0,8450.0,1.0,3.0,3.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,5.0,6.0,1968.0,1968.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,775.0,5.0,0.0,281.0,1056.0,0.0,0.0,1.0,3.0,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,5.0,1.0,1.0,1968.0,2.0,1.0,304.0,4.0,4.0,2.0,0.0,85.0,184.0,0.0,0.0,0.0,0.0,7.0,2010.0,5.0,2.0,119839.8
30.0,3.0,60.0,8520.0,1.0,3.0,3.0,4.0,0.0,16.0,2.0,0.0,0.0,2.0,6.0,8.0,1928.0,2003.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,624.0,624.0,0.0,2.0,1.0,3.0,720.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,5.0,0.0,5.0,2005.0,2.0,2.0,484.0,4.0,4.0,2.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,5.0,2.0,215441.4
20.0,2.0,137.0,16492.0,1.0,0.0,3.0,0.0,0.0,11.0,3.0,0.0,0.0,2.0,6.0,6.0,1966.0,2002.0,1.0,0.0,2.0,8.0,2.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0,0.0,247.0,4.0,713.0,557.0,1517.0,0.0,0.0,1.0,3.0,1888.0,0.0,0.0,1888.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,6.0,4.0,1.0,1.0,1966.0,0.0,2.0,578.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,5.0,2.0,180012.08
60.0,2.0,66.4251012145749,9636.0,1.0,0.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,5.0,6.0,5.0,1992.0,1993.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,808.0,808.0,0.0,2.0,1.0,3.0,808.0,785.0,0.0,1593.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,5.0,1.0,3.0,1993.0,1.0,2.0,389.0,4.0,4.0,2.0,342.0,40.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,5.0,2.0,164935.37
80.0,2.0,96.0,11777.0,1.0,0.0,3.0,4.0,0.0,18.0,2.0,0.0,0.0,7.0,5.0,6.0,1966.0,1966.0,1.0,0.0,9.0,11.0,1.0,97.0,3.0,3.0,1.0,3.0,2.0,0.0,3.0,328.0,0.0,551.0,285.0,1164.0,0.0,0.0,1.0,3.0,1320.0,0.0,0.0,1320.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,5.0,2.0,1.0,1966.0,1.0,2.0,564.0,4.0,4.0,2.0,160.0,68.0,240.0,0.0,0.0,0.0,0.0,5.0,2006.0,5.0,0.0,266378.42
20.0,2.0,93.0,11160.0,1.0,3.0,3.0,0.0,0.0,11.0,2.0,0.0,0.0,2.0,7.0,5.0,1968.0,1968.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0,0.0,1065.0,5.0,0.0,1045.0,2110.0,0.0,0.0,1.0,3.0,2110.0,0.0,0.0,2110.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,8.0,5.0,2.0,1.0,1968.0,0.0,2.0,522.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,5.0,2.0,195980.63
60.0,2.0,64.0,8633.0,1.0,3.0,3.0,2.0,0.0,4.0,2.0,0.0,0.0,5.0,6.0,5.0,2005.0,2005.0,1.0,0.0,9.0,11.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,193.0,5.0,0.0,545.0,738.0,0.0,0.0,1.0,3.0,738.0,738.0,0.0,1476.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,0.0,1.0,2005.0,0.0,2.0,540.0,4.0,4.0,2.0,100.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,5.0,2.0,217210.47
20.0,2.0,73.0,11883.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,7.0,5.0,1996.0,1996.0,3.0,0.0,9.0,11.0,1.0,196.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,690.0,5.0,0.0,814.0,1504.0,0.0,0.0,1.0,3.0,1504.0,0.0,0.0,1504.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,5.0,1.0,1.0,1996.0,0.0,2.0,478.0,4.0,4.0,2.0,115.0,66.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,5.0,2.0,146935.97
90.0,2.0,78.0,10530.0,1.0,3.0,3.0,4.0,0.0,10.0,2.0,0.0,2.0,6.0,6.0,5.0,1977.0,1977.0,1.0,0.0,7.0,6.0,1.0,90.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,975.0,5.0,0.0,0.0,975.0,0.0,3.0,1.0,3.0,1004.0,0.0,0.0,1004.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,5.0,0.0,1.0,1977.0,2.0,2.0,504.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,5.0,2.0,311461.89
50.0,2.0,66.4251012145749,14100.0,1.0,0.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,8.0,9.0,1935.0,1997.0,1.0,0.0,8.0,10.0,1.0,632.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,192.0,5.0,0.0,536.0,728.0,0.0,0.0,1.0,3.0,1968.0,1479.0,0.0,3447.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,11.0,5.0,2.0,3.0,1982.0,2.0,3.0,1014.0,4.0,4.0,2.0,314.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,5.0,2.0,84532.33
190.0,2.0,60.0,12180.0,1.0,3.0,3.0,4.0,0.0,6.0,2.0,0.0,1.0,0.0,4.0,4.0,1941.0,1950.0,1.0,0.0,6.0,7.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,348.0,5.0,0.0,324.0,672.0,2.0,1.0,0.0,0.0,672.0,252.0,0.0,924.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,5.0,0.0,5.0,1941.0,2.0,1.0,280.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2010.0,5.0,2.0,144176.52
20.0,2.0,80.0,9600.0,1.0,3.0,3.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,5.0,7.0,1950.0,2007.0,1.0,0.0,6.0,7.0,2.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0,0.0,607.0,5.0,0.0,506.0,1113.0,0.0,2.0,1.0,3.0,1113.0,0.0,0.0,1113.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,5.0,1.0,1.0,1950.0,2.0,1.0,264.0,4.0,4.0,2.0,0.0,80.0,120.0,0.0,0.0,0.0,0.0,7.0,2009.0,5.0,2.0,261350.4
20.0,2.0,66.4251012145749,6853.0,1.0,0.0,3.0,4.0,0.0,22.0,2.0,0.0,0.0,2.0,8.0,5.0,2001.0,2002.0,1.0,0.0,9.0,11.0,1.0,136.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,1005.0,5.0,0.0,262.0,1267.0,0.0,0.0,1.0,3.0,1296.0,0.0,0.0,1296.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,5.0,0.0,1.0,2001.0,0.0,2.0,471.0,4.0,4.0,2.0,192.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,5.0,2.0,200015.89
20.0,2.0,50.0,8049.0,1.0,0.0,3.0,1.0,0.0,22.0,2.0,0.0,0.0,2.0,7.0,5.0,1990.0,1990.0,3.0,0.0,5.0,5.0,1.0,54.0,3.0,3.0,1.0,2.0,2.0,3.0,0.0,1053.0,5.0,0.0,256.0,1309.0,0.0,3.0,1.0,3.0,1339.0,0.0,0.0,1339.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,6.0,5.0,1.0,1.0,1990.0,0.0,2.0,484.0,2.0,2.0,2.0,0.0,58.0,0.0,0.0,90.0,0.0,0.0,7.0,2006.0,5.0,2.0,283582.23
60.0,2.0,42.0,26178.0,1.0,0.0,3.0,4.0,1.0,22.0,2.0,0.0,0.0,5.0,7.0,5.0,1989.0,1990.0,3.0,0.0,6.0,7.0,1.0,293.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,965.0,5.0,0.0,245.0,1210.0,0.0,0.0,1.0,3.0,1238.0,1281.0,0.0,2519.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,9.0,5.0,2.0,1.0,1989.0,1.0,2.0,628.0,4.0,4.0,2.0,320.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,5.0,2.0,142911.81
80.0,2.0,85.0,13825.0,1.0,3.0,3.0,4.0,0.0,18.0,2.0,0.0,0.0,7.0,5.0,6.0,1958.0,1987.0,1.0,0.0,6.0,7.0,2.0,0.0,3.0,2.0,1.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,533.0,533.0,0.0,3.0,1.0,3.0,1021.0,580.0,0.0,1601.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,6.0,3.0,0.0,3.0,1958.0,1.0,1.0,300.0,4.0,4.0,2.0,280.0,34.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,5.0,2.0,150516.64
70.0,2.0,63.0,15576.0,1.0,3.0,3.0,4.0,0.0,5.0,2.0,0.0,0.0,5.0,6.0,7.0,1915.0,1976.0,1.0,0.0,10.0,8.0,2.0,0.0,3.0,3.0,0.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,840.0,840.0,0.0,0.0,1.0,3.0,840.0,840.0,0.0,1680.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,8.0,5.0,0.0,1.0,1960.0,2.0,1.0,308.0,4.0,4.0,2.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,3.0,2008.0,5.0,2.0,148091.75
20.0,2.0,66.4251012145749,36500.0,1.0,0.0,2.0,4.0,1.0,3.0,2.0,0.0,0.0,2.0,5.0,5.0,1964.0,1964.0,1.0,0.0,10.0,12.0,0.0,621.0,3.0,2.0,1.0,3.0,2.0,0.0,4.0,812.0,5.0,0.0,812.0,1624.0,0.0,1.0,1.0,3.0,1582.0,0.0,0.0,1582.0,0.0,1.0,2.0,0.0,4.0,1.0,3.0,7.0,5.0,0.0,1.0,1964.0,2.0,2.0,390.0,4.0,4.0,0.0,168.0,198.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,5.0,2.0,228460.55
60.0,1.0,100.0,12552.0,1.0,3.0,3.0,0.0,0.0,20.0,2.0,0.0,0.0,5.0,7.0,5.0,2004.0,2005.0,1.0,0.0,9.0,11.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,222.0,5.0,0.0,769.0,991.0,0.0,0.0,1.0,3.0,991.0,956.0,0.0,1947.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,5.0,1.0,1.0,2004.0,1.0,2.0,678.0,4.0,4.0,2.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,5.0,2.0,153713.21
50.0,2.0,52.0,6292.0,1.0,3.0,3.0,4.0,0.0,17.0,2.0,0.0,0.0,0.0,7.0,7.0,1928.0,1950.0,1.0,0.0,10.0,12.0,2.0,0.0,3.0,3.0,0.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,861.0,861.0,0.0,2.0,1.0,3.0,877.0,600.0,0.0,1477.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,6.0,5.0,1.0,5.0,1928.0,2.0,1.0,216.0,4.0,4.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,5.0,2.0,103387.3
30.0,3.0,60.0,7200.0,1.0,3.0,3.0,4.0,0.0,16.0,2.0,0.0,0.0,2.0,5.0,4.0,1910.0,2006.0,3.0,0.0,6.0,10.0,2.0,0.0,3.0,3.0,0.0,3.0,2.0,3.0,0.0,247.0,4.0,465.0,310.0,1022.0,1.0,3.0,0.0,3.0,1022.0,0.0,0.0,1022.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,1.0,0.0,5.0,1956.0,2.0,1.0,280.0,4.0,4.0,2.0,0.0,30.0,226.0,0.0,0.0,0.0,0.0,6.0,2009.0,5.0,2.0,112070.87
160.0,3.0,21.0,1680.0,1.0,3.0,3.0,4.0,0.0,1.0,2.0,0.0,3.0,5.0,5.0,5.0,1971.0,1971.0,1.0,0.0,5.0,5.0,1.0,142.0,3.0,3.0,1.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,630.0,630.0,0.0,3.0,1.0,3.0,630.0,672.0,0.0,1302.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,5.0,0.0,5.0,1991.0,2.0,1.0,280.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,0.0,0.0,209535.46
60.0,2.0,65.0,15426.0,1.0,0.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,5.0,6.0,5.0,1997.0,1997.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,821.0,5.0,0.0,107.0,928.0,0.0,0.0,1.0,3.0,928.0,836.0,0.0,1764.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,0.0,1.0,1997.0,1.0,2.0,470.0,4.0,4.0,2.0,276.0,99.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,5.0,2.0,126366.43
50.0,3.0,85.0,8500.0,1.0,3.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,7.0,1919.0,2005.0,1.0,0.0,4.0,4.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,793.0,793.0,1.0,3.0,0.0,1.0,997.0,520.0,0.0,1517.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,7.0,5.0,0.0,1.0,1979.76,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,8.0,2007.0,5.0,2.0,389532.2
20.0,2.0,83.0,10159.0,1.0,0.0,3.0,4.0,0.0,15.0,2.0,0.0,0.0,2.0,9.0,5.0,2009.0,2010.0,3.0,0.0,9.0,11.0,3.0,450.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,1646.0,5.0,0.0,284.0,1930.0,0.0,0.0,1.0,3.0,1940.0,0.0,0.0,1940.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,8.0,5.0,1.0,1.0,2010.0,0.0,3.0,606.0,4.0,4.0,2.0,168.0,95.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,4.0,3.0,187748.9
20.0,2.0,85.0,11900.0,1.0,3.0,3.0,4.0,0.0,13.0,2.0,0.0,0.0,2.0,7.0,5.0,1977.0,1977.0,3.0,0.0,7.0,8.0,1.0,209.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,822.0,5.0,0.0,564.0,1386.0,0.0,3.0,1.0,3.0,1411.0,0.0,0.0,1411.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,5.0,1.0,1.0,1977.0,0.0,2.0,544.0,4.0,4.0,2.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,5.0,1.0,117620.29
20.0,2.0,66.0,7800.0,1.0,0.0,3.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,5.0,5.0,1964.0,1964.0,1.0,0.0,10.0,12.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,312.0,3.0,600.0,0.0,912.0,0.0,3.0,1.0,3.0,912.0,0.0,0.0,912.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,5.0,0.0,1.0,1964.0,2.0,1.0,288.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,5.0,0.0,189822.43
60.0,2.0,60.0,21930.0,1.0,2.0,3.0,4.0,0.0,7.0,6.0,0.0,0.0,5.0,5.0,5.0,2005.0,2005.0,1.0,0.0,9.0,11.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,5.0,0.0,5.0,0.0,732.0,732.0,0.0,0.0,1.0,3.0,734.0,1104.0,0.0,1838.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,7.0,5.0,1.0,3.0,2005.0,0.0,2.0,372.0,4.0,4.0,2.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,5.0,2.0,182297.0
60.0,2.0,66.4251012145749,18800.0,1.0,0.0,3.0,2.0,0.0,13.0,2.0,0.0,0.0,5.0,6.0,5.0,1976.0,1976.0,1.0,0.0,5.0,5.0,1.0,120.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,712.0,5.0,0.0,84.0,796.0,0.0,3.0,1.0,3.0,790.0,784.0,0.0,1574.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,5.0,1.0,1.0,1976.0,0.0,2.0,566.0,4.0,4.0,2.0,306.0,111.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,5.0,2.0,110195.4
30.0,3.0,50.0,5784.0,1.0,3.0,3.0,4.0,0.0,16.0,0.0,0.0,0.0,2.0,5.0,8.0,1938.0,1996.0,1.0,0.0,6.0,7.0,2.0,0.0,3.0,3.0,0.0,1.0,2.0,3.0,5.0,0.0,5.0,0.0,190.0,190.0,0.0,2.0,1.0,0.0,886.0,0.0,0.0,886.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,5.0,0.0,1.0,1938.0,2.0,1.0,273.0,4.0,4.0,2.0,144.0,20.0,80.0,0.0,0.0,0.0,0.0,12.0,2009.0,5.0,2.0,151762.8
